,State,Year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
1673,Rhode Island,2011,560056,11.0,1009929.0,148079.0,14.7,216523.0,46569.0,21.5,160669.0,30944.0,19.3,55072.0,14819.0,26.9,53152.0
1674,Rhode Island,2012,558487,10.4,1010452.0,143625.0,14.2,213424.0,44355.0,20.8,157890.0,29653.0,18.8,54293.0,13739.0,25.3,54002.0
1675,Rhode Island,2013,556926,9.3,1010806.0,148275.0,14.7,209869.0,46149.0,22.0,155334.0,31368.0,20.2,53730.0,13909.0,25.9,55015.0
1676,Rhode Island,2014,555909,7.7,1015656.0,149825.0,14.8,210531.0,44563.0,21.2,155963.0,29926.0,19.2,53759.0,13747.0,25.6,54797.0
1677,Rhode Island,2015,554486,6.0,1016344.0,143724.0,14.1,208665.0,43057.0,20.6,153978.0,29745.0,19.3,54002.0,12497.0,23.1,57265.0
1678,Rhode Island,2016,553555,5.2,1015893.0,134683.0,13.3,206348.0,38682.0,18.7,150858.0,25687.0,17.0,53839.0,11708.0,21.7,60046.0
1679,Rhode Island,2017,554658,4.5,1015893.0,134683.0,13.3,206348.0,38682.0,18.7,150858.0,25687.0,17.0,53839.0,11708.0,21.7,60046.0
1680,South Carolina,1976,1296233,7.2,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1681,South Carolina,1977,1326618,6.9,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1682,South Carolina,1978,1353561,5.7,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1683,South Carolina,1979,1371335,5.0,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1684,South Carolina,1980,1404592,6.7,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1685,South Carolina,1981,1440956,8.1,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1686,South Carolina,1982,1478368,11.1,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1687,South Carolina,1983,1484428,9.9,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1688,South Carolina,1984,1504924,6.9,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1689,South Carolina,1985,1547943,6.9,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1690,South Carolina,1986,1587452,6.4,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1691,South Carolina,1987,1624528,5.5,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1692,South Carolina,1988,1656972,4.7,4304780.0,601427.0,15.625,1048193.5,226703.0,23.0,748075.0,149078.0,20.9,283085.0,72187.0,25.450000000000003,38003.0
1693,South Carolina,1989,1697915,4.6,4304780.0,523312.0,15.3,1048193.5,197977.0,21.2,748075.0,127956.0,19.4,283085.0,62439.0,23.6,24814.0
1694,South Carolina,1990,1743547,4.8,4304780.0,542840.75,15.625,1048193.5,205468.5,21.825,748075.0,132413.75,19.9,283085.0,65521.25,24.525000000000002,25601.0
1695,South Carolina,1991,1758778,6.1,4304780.0,562369.5,15.950000000000001,1048193.5,212960.0,22.45,748075.0,136871.5,20.4,283085.0,68603.5,25.450000000000003,26388.0
1696,South Carolina,1992,1789261,6.7,4304780.0,581898.25,16.275000000000002,1048193.5,220451.5,23.075,748075.0,141329.25,20.9,283085.0,71685.75,26.375,27175.0
1697,South Carolina,1993,1829683,7.3,4304780.0,601427.0,16.6,1048193.5,227943.0,23.7,748075.0,145787.0,21.4,283085.0,74768.0,27.3,27962.0
1698,South Carolina,1994,1843154,6.2,4304780.0,588347.5,16.15,1048193.5,232089.0,24.1,748075.0,150998.5,22.0,283085.0,75556.5,28.200000000000003,29011.0
1699,South Carolina,1995,1857227,5.2,4304780.0,575268.0,15.7,1048193.5,236235.0,24.5,748075.0,156210.0,22.6,283085.0,76345.0,29.1,30060.0
1700,South Carolina,1996,1893455,5.8,4304780.0,570423.0,15.2,1048193.5,223387.0,23.1,748075.0,149078.0,21.3,283085.0,66788.0,25.7,32728.0
1701,South Carolina,1997,1911635,4.6,4304780.0,569045.0,14.9,1048193.5,224380.0,23.0,748075.0,152549.0,21.5,283085.0,62876.0,24.0,33325.0
1702,South Carolina,1998,1941200,3.8,3856258.0,550127.0,14.3,974650.0,209935.0,21.5,695768.0,140826.0,20.2,261507.0,62134.0,23.8,33465.0
1703,South Carolina,1999,1981546,4.3,3912764.0,518145.0,13.2,989166.0,189693.0,19.2,717526.0,128282.0,17.9,248856.0,54557.0,21.9,35515.0
1704,South Carolina,2000,1993562,3.8,3956695.0,504961.0,12.8,975426.0,177786.0,18.2,708962.0,116133.0,16.4,258532.0,55653.0,21.5,37283.0
1705,South Carolina,2001,1949685,5.2,3989359.0,550775.0,13.8,1000497.0,199738.0,20.0,718601.0,132524.0,18.4,265672.0,58467.0,22.0,36953.0
1706,South Carolina,2002,1949135,5.8,4053339.0,567660.0,14.0,1018671.0,197513.0,19.4,739669.0,130602.0,17.7,274276.0,61636.0,22.5,37442.0
1707,South Carolina,2003,1997977,6.9,4100512.0,566769.0,13.8,1023097.0,203015.0,19.8,741588.0,138465.0,18.7,275766.0,58696.0,21.3,38003.0
1708,South Carolina,2004,2033310,6.8,4158089.0,622083.0,15.0,1023738.0,217509.0,21.2,736037.0,143249.0,19.5,278375.0,66806.0,24.0,39454.0
1709,South Carolina,2005,2068599,6.7,4101208.0,641485.0,15.6,1009368.0,228168.0,22.6,724602.0,150806.0,20.8,277889.0,72187.0,26.0,39477.0
1710,South Carolina,2006,2109097,6.4,4182861.0,657405.0,15.7,1023412.0,226703.0,22.2,738160.0,150695.0,20.4,278578.0,70351.0,25.3,41204.0
1711,South Carolina,2007,2125891,5.7,4270132.0,646061.0,15.1,1045485.0,220854.0,21.1,746791.0,142963.0,19.1,293176.0,73261.0,25.0,43508.0
1712,South Carolina,2008,2142232,6.8,4339428.0,680134.0,15.7,1050902.0,228277.0,21.7,749359.0,147183.0,19.6,297740.0,77739.0,26.1,44695.0
1713,South Carolina,2009,2152745,11.2,4416869.0,753286.0,17.1,1061223.0,258848.0,24.4,753053.0,166587.0,22.1,304030.0,88324.0,29.1,42580.0
1714,South Carolina,2010,2155668,11.2,4493882.0,813939.0,18.1,1063825.0,276637.0,26.0,762924.0,180286.0,23.6,297090.0,92708.0,31.2,42117.0
1715,South Carolina,2011,2175523,10.6,4538319.0,852999.0,18.8,1065797.0,292835.0,27.5,764640.0,194488.0,25.4,297865.0,94809.0,31.8,42477.0
1716,South Carolina,2012,2186878,9.2,4585462.0,837327.0,18.3,1067825.0,285674.0,26.8,771371.0,192338.0,24.9,292659.0,89756.0,30.7,43290.0
1717,South Carolina,2013,2190968,7.6,4631792.0,858553.0,18.5,1063159.0,290346.0,27.3,772521.0,194639.0,25.2,287302.0,92264.0,32.1,44310.0
1718,South Carolina,2014,2222978,6.5,4691566.0,838065.0,17.9,1067825.0,281738.0,26.4,778427.0,195415.0,25.1,284360.0,81681.0,28.7,45337.0
1719,South Carolina,2015,2269339,6.0,4750107.0,796609.0,16.8,1069113.0,260646.0,24.4,783724.0,184214.0,23.5,281810.0,73420.0,26.1,47308.0
1720,South Carolina,2016,2293666,5.0,4820435.0,739574.0,15.3,1080758.0,249108.0,23.0,790003.0,172272.0,21.8,286358.0,72788.0,25.4,49587.0
1721,South Carolina,2017,2312651,4.3,4820435.0,739574.0,15.3,1080758.0,249108.0,23.0,790003.0,172272.0,21.8,286358.0,72788.0,25.4,49587.0
1722,South Dakota,1976,309906,3.3,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1723,South Dakota,1977,317559,3.3,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1724,South Dakota,1978,326810,3.1,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1725,South Dakota,1979,332946,3.4,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1726,South Dakota,1980,335049,4.8,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1727,South Dakota,1981,334385,5.0,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1728,South Dakota,1982,331818,5.5,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1729,South Dakota,1983,334537,5.2,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1730,South Dakota,1984,341952,4.4,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1731,South Dakota,1985,345294,4.8,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1732,South Dakota,1986,348925,4.6,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1733,South Dakota,1987,353333,4.2,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1734,South Dakota,1988,357415,4.1,771611.5,101333.75,13.6,196664.5,36584.0,18.3,139540.0,22720.0,16.0,56665.5,12155.0,22.0,38008.0
1735,South Dakota,1989,360925,4.0,771611.5,100950.0,14.8,196664.5,40239.0,20.0,139540.0,26614.0,18.7,56665.5,11892.0,21.0,22186.0
1736,South Dakota,1990,347178,3.8,771611.5,101333.75,14.675,196664.5,40197.25,19.8,139540.0,26457.5,18.325,56665.5,12157.5,21.65,23344.25
1737,South Dakota,1991,350013,3.5,771611.5,101717.5,14.55,196664.5,40155.5,19.6,139540.0,26301.0,17.95,56665.5,12423.0,22.3,24502.5
1738,South Dakota,1992,356762,3.3,771611.5,102101.25,14.425,196664.5,40113.75,19.4,139540.0,26144.5,17.575,56665.5,12688.5,22.950000000000003,25660.75
1739,South Dakota,1993,365476,3.4,771611.5,102485.0,14.3,196664.5,40072.0,19.2,139540.0,25988.0,17.2,56665.5,12954.0,23.6,26819.0
1740,South Dakota,1994,378141,3.3,771611.5,101122.0,14.0,196664.5,40498.0,19.7,139540.0,26348.5,17.799999999999997,56665.5,13294.5,25.1,28122.5
1741,South Dakota,1995,387360,3.0,771611.5,99759.0,13.7,196664.5,40924.0,20.2,139540.0,26709.0,18.4,56665.5,13635.0,26.6,29426.0
1742,South Dakota,1996,391213,3.2,771611.5,93834.0,13.0,196664.5,36576.0,18.3,139540.0,22956.0,15.9,56665.5,11781.0,23.3,29810.0
1743,South Dakota,1997,393649,2.9,771611.5,100537.0,14.0,196664.5,38270.0,19.0,139540.0,24618.0,17.1,56665.5,11097.0,21.8,31354.0
1744,South Dakota,1998,399442,2.8,725671.0,94379.0,13.0,202455.0,35629.0,17.6,149691.0,22406.0,15.0,51318.0,11829.0,23.1,33267.0
1745,South Dakota,1999,406105,2.7,736193.0,86134.0,11.7,198499.0,30502.0,15.4,145994.0,20257.0,13.9,50101.0,9277.0,18.5,35007.0
1746,South Dakota,2000,408658,2.5,738424.0,84282.0,11.4,194837.0,29513.0,15.1,141568.0,18369.0,13.0,50255.0,10039.0,20.0,36146.0
1747,South Dakota,2001,412778,3.1,739557.0,86306.0,11.7,193580.0,28328.0,14.6,141236.0,17473.0,12.4,50289.0,9758.0,19.4,37096.0
1748,South Dakota,2002,417517,3.2,746352.0,92341.0,12.4,193655.0,30997.0,16.0,138950.0,19318.0,13.9,50952.0,10464.0,20.5,36966.0
1749,South Dakota,2003,423035,3.5,751187.0,92587.0,12.3,188791.0,31143.0,16.5,135077.0,19125.0,14.2,50516.0,11023.0,21.8,38008.0
1750,South Dakota,2004,427664,3.7,755821.0,97653.0,12.9,185664.0,33239.0,17.9,131294.0,20000.0,15.2,51440.0,11401.0,22.2,39265.0
1751,South Dakota,2005,430606,3.8,742534.0,100756.0,13.6,182218.0,33422.0,18.3,130523.0,20442.0,15.7,50673.0,12183.0,24.0,40096.0
1752,South Dakota,2006,435007,3.1,753216.0,102589.0,13.6,189932.0,33697.0,17.7,134150.0,20711.0,15.4,53850.0,11688.0,21.7,42432.0
1753,South Dakota,2007,442499,2.8,768497.0,101420.0,13.2,193829.0,33999.0,17.5,137082.0,20625.0,15.0,55804.0,12291.0,22.0,43507.0
1754,South Dakota,2008,446618,3.1,774726.0,98248.0,12.7,193992.0,34192.0,17.6,134695.0,20967.0,15.6,57527.0,12155.0,21.1,46244.0
1755,South Dakota,2009,446010,4.9,782694.0,110863.0,14.2,194966.0,36884.0,18.9,136358.0,22720.0,16.7,57733.0,13226.0,22.9,45048.0
1756,South Dakota,2010,441339,5.0,788210.0,114798.0,14.6,199290.0,38736.0,19.4,138846.0,23779.0,17.1,58774.0,13793.0,23.5,45861.0
1757,South Dakota,2011,440934,4.7,794847.0,112258.0,14.1,198363.0,38176.0,19.2,139454.0,23115.0,16.6,58056.0,14121.0,24.3,48188.0
1758,South Dakota,2012,442442,4.3,804310.0,109661.0,13.6,199531.0,36950.0,18.5,139626.0,22460.0,16.1,57915.0,13339.0,23.0,48439.0
1759,South Dakota,2013,443079,3.8,815064.0,114291.0,14.0,202610.0,37646.0,18.6,142923.0,24675.0,17.3,58725.0,12055.0,20.5,49200.0
1760,South Dakota,2014,446475,3.4,824377.0,115906.0,14.1,206028.0,37836.0,18.4,145554.0,23496.0,16.1,59279.0,13429.0,22.7,51059.0
1761,South Dakota,2015,449408,3.1,829616.0,111697.0,13.5,206899.0,36584.0,17.7,145769.0,23262.0,16.0,59806.0,12239.0,20.5,53263.0
1762,South Dakota,2016,451934,3.0,837301.0,107953.0,12.9,209599.0,34790.0,16.6,148494.0,22601.0,15.2,60138.0,11257.0,18.7,54926.0
1763,South Dakota,2017,455175,3.3,837301.0,107953.0,12.9,209599.0,34790.0,16.6,148494.0,22601.0,15.2,60138.0,11257.0,18.7,54926.0
1764,Tennessee,1976,1856518,6.1,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1765,Tennessee,1977,1939384,6.2,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1766,Tennessee,1978,1977234,5.8,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1767,Tennessee,1979,2043202,5.8,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1768,Tennessee,1980,2081202,7.4,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1769,Tennessee,1981,2109072,9.0,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1770,Tennessee,1982,2132868,11.7,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1771,Tennessee,1983,2179996,11.5,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1772,Tennessee,1984,2224347,8.5,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1773,Tennessee,1985,2257243,7.9,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1774,Tennessee,1986,2300145,7.9,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1775,Tennessee,1987,2334831,6.6,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1776,Tennessee,1988,2345200,5.8,6027285.0,876763.0,15.8,1447930.5,316163.0,22.6,1035538.5,200058.5,20.5,390341.0,102127.0,26.6,37925.0
1777,Tennessee,1989,2367338,5.1,6027285.0,750651.0,15.6,1447930.5,269074.0,21.9,1035538.5,174229.0,20.0,390341.0,87972.0,25.6,23898.0
1778,Tennessee,1990,2394729,5.3,6027285.0,792354.75,16.15,1447930.5,287441.0,22.924999999999997,1035538.5,184748.75,20.875,390341.0,94413.25,26.8,24671.0
1779,Tennessee,1991,2413716,6.8,6027285.0,834058.5,16.7,1447930.5,305808.0,23.95,1035538.5,195268.5,21.75,390341.0,100854.5,28.0,25444.0
1780,Tennessee,1992,2457179,6.5,6027285.0,875762.25,17.25,1447930.5,324175.0,24.975,1035538.5,205788.25,22.625,390341.0,107295.75,29.2,26217.0
1781,Tennessee,1993,2526887,5.8,6027285.0,917466.0,17.8,1447930.5,342542.0,26.0,1035538.5,216308.0,23.5,390341.0,113737.0,30.4,26990.0
1782,Tennessee,1994,2659938,4.8,6027285.0,845608.5,16.25,1447930.5,319574.0,24.05,1035538.5,200058.5,21.35,390341.0,106794.5,28.549999999999997,28503.0
1783,Tennessee,1995,2732184,5.2,6027285.0,773751.0,14.7,1447930.5,296606.0,22.1,1035538.5,183809.0,19.2,390341.0,99852.0,26.7,30016.0
1784,Tennessee,1996,2767002,5.2,6027285.0,791285.0,14.8,1447930.5,292146.0,21.7,1035538.5,181481.0,19.0,390341.0,98072.0,26.4,31097.0
1785,Tennessee,1997,2786082,5.3,6027285.0,734108.0,13.6,1447930.5,258288.0,18.9,1035538.5,160749.0,16.6,390341.0,86030.0,22.8,32047.0
1786,Tennessee,1998,2812390,4.3,5462020.0,715433.0,13.1,1377508.0,254847.0,18.5,977844.0,154317.0,15.8,380544.0,91654.0,24.1,34188.0
1787,Tennessee,1999,2852445,4.0,5595525.0,715198.0,12.8,1394484.0,253004.0,18.1,1005841.0,167435.0,16.6,371771.0,78297.0,21.1,35624.0
1788,Tennessee,2000,2843069,3.9,5618923.0,709555.0,12.6,1376737.0,245446.0,17.8,991413.0,155593.0,15.7,370636.0,80709.0,21.8,35760.0
1789,Tennessee,2001,2861343,4.6,5662243.0,748650.0,13.2,1378139.0,257943.0,18.7,987433.0,162940.0,16.5,373009.0,84103.0,22.5,36629.0
1790,Tennessee,2002,2906591,5.2,5728477.0,779650.0,13.6,1382292.0,256479.0,18.6,993988.0,162448.0,16.3,375180.0,86601.0,23.1,37129.0
1791,Tennessee,2003,2912187,5.6,5782939.0,782883.0,13.5,1384461.0,266022.0,19.2,990915.0,171970.0,17.4,376238.0,85930.0,22.8,37925.0
1792,Tennessee,2004,2878736,5.3,5850424.0,876763.0,15.0,1386000.0,278719.0,20.1,981944.0,170654.0,17.4,380086.0,94947.0,25.0,38945.0
1793,Tennessee,2005,2904794,5.6,5787430.0,904143.0,15.6,1361087.0,296203.0,21.8,972180.0,194253.0,20.0,381273.0,94642.0,24.8,38947.0
1794,Tennessee,2006,3036029,5.2,5877769.0,947105.0,16.1,1413514.0,319893.0,22.6,1014676.0,207744.0,20.5,389797.0,103839.0,26.6,40368.0
1795,Tennessee,2007,3063669,4.7,5996929.0,945263.0,15.8,1443176.0,324562.0,22.5,1034020.0,206308.0,20.0,399618.0,109594.0,27.4,42389.0
1796,Tennessee,2008,3054785,6.6,6057641.0,939056.0,15.5,1452685.0,316163.0,21.8,1037057.0,201837.0,19.5,409151.0,108079.0,26.4,43610.0
1797,Tennessee,2009,3052678,10.5,6141371.0,1055635.0,17.2,1467732.0,352943.0,24.0,1042957.0,223650.0,21.4,417095.0,122336.0,29.3,41715.0
1798,Tennessee,2010,3090795,9.7,6195138.0,1102643.0,17.8,1468391.0,380591.0,25.9,1060973.0,253241.0,23.9,400113.0,120569.0,30.1,41461.0
1799,Tennessee,2011,3125307,9.0,6246368.0,1148161.0,18.4,1470670.0,389808.0,26.5,1066168.0,260224.0,24.4,398248.0,123425.0,31.0,41691.0
1800,Tennessee,2012,3100671,7.8,6295985.0,1135205.0,18.0,1469173.0,383402.0,26.1,1065826.0,260624.0,24.5,396145.0,116348.0,29.4,42743.0
1801,Tennessee,2013,3067431,7.8,6335301.0,1128618.0,17.8,1467283.0,388141.0,26.5,1070739.0,260103.0,24.3,390531.0,122058.0,31.3,44268.0
1802,Tennessee,2014,3022927,6.6,6386629.0,1165245.0,18.2,1468785.0,380159.0,25.9,1072471.0,260262.0,24.3,390151.0,113943.0,29.2,44357.0
1803,Tennessee,2015,3062706,5.6,6440331.0,1077866.0,16.7,1473512.0,355680.0,24.1,1073094.0,240366.0,22.4,393267.0,108782.0,27.7,47243.0
1804,Tennessee,2016,3134725,4.7,6489044.0,1023825.0,15.8,1475046.0,333899.0,22.6,1074319.0,226833.0,21.1,395497.0,102127.0,25.8,48506.0
1805,Tennessee,2017,3198767,3.7,6489044.0,1023825.0,15.8,1475046.0,333899.0,22.6,1074319.0,226833.0,21.1,395497.0,102127.0,25.8,48506.0
1806,Texas,1976,5710482,5.8,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1807,Texas,1977,5950809,5.3,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1808,Texas,1978,6209219,4.8,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1809,Texas,1979,6470105,4.3,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1810,Texas,1980,6752517,5.1,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1811,Texas,1981,7061470,5.3,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1812,Texas,1982,7376503,6.9,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1813,Texas,1983,7643814,7.9,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1814,Texas,1984,7840165,6.1,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1815,Texas,1985,8028508,7.0,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1816,Texas,1986,8179583,8.8,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1817,Texas,1987,8274343,8.4,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1818,Texas,1988,8337079,7.3,23506012.5,3594462.0,17.1,6583981.0,1502026.0,24.3,4577186.5,960471.0,22.5,1902647.0,488001.0,27.1,40152.0
1819,Texas,1989,8442930,6.7,23506012.5,2981312.0,17.7,6583981.0,1261894.0,25.8,4577186.5,812870.0,23.8,1902647.0,394427.0,27.6,26134.0
1820,Texas,1990,8618927,6.3,23506012.5,3134599.5,18.175,6583981.0,1331232.75,26.5,4577186.5,850850.0,24.375,1902647.0,428342.75,28.925,26801.25
1821,Texas,1991,8766240,6.9,23506012.5,3287887.0,18.65,6583981.0,1400571.5,27.200000000000003,4577186.5,888830.0,24.950000000000003,1902647.0,462258.5,30.25,27468.5
1822,Texas,1992,9005336,7.6,23506012.5,3441174.5,19.125,6583981.0,1469910.25,27.900000000000002,4577186.5,926810.0,25.525000000000002,1902647.0,496174.25,31.575,28135.75
1823,Texas,1993,9187561,7.2,23506012.5,3594462.0,19.6,6583981.0,1539249.0,28.6,4577186.5,964790.0,26.1,1902647.0,530090.0,32.9,28803.0
1824,Texas,1994,9403041,6.5,23506012.5,3547394.0,19.05,6583981.0,1520637.5,27.75,4577186.5,965535.5,25.6,1902647.0,509020.0,31.25,30145.5
1825,Texas,1995,9577635,6.1,23506012.5,3500326.0,18.5,6583981.0,1502026.0,26.9,4577186.5,966281.0,25.1,1902647.0,487950.0,29.6,31488.0
1826,Texas,1996,9719628,5.7,23506012.5,3360806.0,17.5,6583981.0,1453265.0,25.8,4577186.5,918680.0,23.6,1902647.0,490301.0,29.6,32773.0
1827,Texas,1997,9922250,5.3,23506012.5,3259559.0,16.7,6583981.0,1350837.0,23.6,4577186.5,883643.0,22.1,1902647.0,423953.0,25.6,34478.0
1828,Texas,1998,10095846,4.9,19908844.0,3102571.0,15.6,5806350.0,1298486.0,22.4,4073757.0,832173.0,20.4,1681888.0,433068.0,25.7,35449.0
1829,Texas,1999,10245857,4.7,20389994.0,3071343.0,15.1,5843234.0,1272648.0,21.8,4142017.0,831185.0,20.1,1609090.0,395564.0,24.6,38092.0
1830,Texas,2000,10374053,4.3,20833277.0,3041115.0,14.6,5978022.0,1237626.0,20.7,4217843.0,794384.0,18.8,1675931.0,401761.0,24.0,39090.0
1831,Texas,2001,10532732,5.0,21182372.0,3181404.0,15.0,6094369.0,1294807.0,21.2,4321521.0,843824.0,19.5,1732085.0,414619.0,23.9,40152.0
1832,Texas,2002,10748810,6.4,21629776.0,3341247.0,15.4,6215182.0,1325620.0,21.3,4354395.0,845987.0,19.4,1783915.0,441531.0,24.8,40063.0
1833,Texas,2003,10914664,6.7,21969138.0,3563162.0,16.2,6251795.0,1425625.0,22.8,4361399.0,902369.0,20.7,1816751.0,488001.0,26.9,39967.0
1834,Texas,2004,10992359,5.9,22349572.0,3610126.0,16.2,6320107.0,1431931.0,22.7,4398953.0,909592.0,20.7,1862293.0,479781.0,25.8,41645.0
1835,Texas,2005,11124240,5.4,22190324.0,3886632.0,17.5,6221834.0,1537475.0,24.7,4345245.0,983654.0,22.6,1844418.0,525225.0,28.5,42165.0
1836,Texas,2006,11327995,4.9,22887432.0,3862741.0,16.9,6393163.0,1520101.0,23.8,4466463.0,977059.0,21.9,1894280.0,513553.0,27.1,44943.0
